Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
447	Yogesh	Dec 04, 2015	Yes	Smart Buy Below 5k	Below 5k Budget Category M260 8Gb is best Buy for we  Media Tech 6582M Processor with 1.3GHz Speed  1Gb Ram with  8 gb Storage gives enough Boost & Storage 2000 mAh Battery work full day. 4.5" Display with 480x854 resolution gives best display quality  Handset body is Sturdy & quiet heavy.  Snapdeal service is very prompt i received shipment within time.
448	Masleuddin	Dec 04, 2015	Yes	Best services	Best and fast delivery , good packing, diliverded on time, I recommend snapdeal to my many friends and they are also using snapdeal.
449	BABBY	Dec 04, 2015	Yes	VERY GOOOD PROOOOOOOOOOOOOOOODUCT	NICE PRODUCT .................................................................LOW COAST  HIGH MIBILE
450	VIJAY	Dec 04, 2015	Yes	INFOCUS M260 8 GB	VERY GOOD AND GENUINE PRODUCT DELIVERED BY SNAPDEAL.  MOBILE IS VERY NICE AS PER PROMISES.  GOOD JOB DONE BY SNAPDEAL.  REACHED MY COURIER WITHIN3-4 DAYS WITH PERFECT CONDITON.
451	harry	Dec 03, 2015	Yes	Perfect Phone,Budget phone	Hi  i pursed one day next day it wil delivered snapdeal...thanks  to snapdeal..phone is good,good touch,spedd good
452	Srujan	Dec 03, 2015	Yes	Middle Class People Mobile	Best product with low price. Android Lollipop feature is best. Camera Quality is Ok. Avg capacity of RAM.
453	rohit10me1441	Dec 03, 2015	Yes	GREAT VALUE FOR MONEY PHONE	I BOUGHT THAT PRODUCT SUPERB WORKING SMOOTH TOUCH ,AT LEAST VALUE FOR MONEY PHONE FOR ME , RAM ALSO GOOD 1 GB IN IT PHONE NOT LEG OR HANGE
454	Srihari	Dec 03, 2015	Yes	Infocus super and good mobile recommended for any one	Infocus super and good mobile recommended for any one value for money but delivery is late snapdeal to get delivery very fast
455	vignesh18.india	Dec 03, 2015	Yes	inteligent infocus	Very smart phone  i like thish but camera clarity average phone very speed  recommend to my all friends thanks to snapdeal
456	r.s.patnaik1990	Dec 03, 2015	Yes	Ravi shankar	Nice mobile very good working, I want one more mobile, it is very low cost and lot of specialist thanks
457	prasenjit shit	Dec 03, 2015	Yes	Infocus M260 8GB	this phone is very  first screen & battery backup  high  for infocus m260    ...........................................................
458	Riyaz	Dec 03, 2015	Yes	nice mobile	Good smart phone at low price 1gb ram 2000 mah bettry .little heat during using wifi good looking ,l like it
459	Zeeshan	Dec 03, 2015	Yes	Nice phone for ever	Best phone it will be upgradable to 6.0 Marshmallow  Nice phone at these price. But only one disadvantage is that box is free from headphone
460	V J	Dec 03, 2015	Yes	Perfect set for Basic usage	Best mobile at this price. Great mobile and it has superb configurations  Pros: Surprisingly it supports OTG as well, Good Battery Back up. Fast performance and Lollipop os. No heat, Nice UI.  Cons: No headphones in box. Lack of Accessories, like back covers are not easily available in market. Sometimes charging is not easily connected  to miscro usb.
461	glytwinvalan	Dec 01, 2015	Yes	infocus m260 8gb	Super amazing phone,this price range super phone,nalla camera quality,pocket thakunthapula nalla model phone
462	anup	Dec 01, 2015	Yes	Best mobile in low price	The mobile os very good But ringing sound little bit small And no headphone provided in box And other featurs are good
463	sumit	Dec 01, 2015	Yes	Good Product within budget	We can expect too much from this phone. Overall I would say good . Camera needs improvement . Did not get cover for it
464	B.H.parmar	Dec 01, 2015	Yes	nice product	I received this phone 24 November after Two days to order. Its best according its price with its features. And also I knowing about INFOCUS beacouse my second experience of this brand, my first phone model was INFOCUS M350 it was really good.                And also this model M260 is good and risk to shopping in this INFOCUS brand.
465	hp	Dec 01, 2015	Yes	infocus m260 mobile	This mobile is very good and its camera quality is good and the androud lateste version lolipop5.0 and processer1.3 this mobile is fast
466	kirrak	Dec 01, 2015	Yes	Exlent Product	No.1 budget phone with great features. It is equal to 10 to 15 k branded phones. Overall performance is good. Design of the phone is also good.
467	tharunjagadeesh	Dec 01, 2015	Yes	Good phone...	I really wanna thank snapdeal. I've ordered on last saturday and it reached me on monday.  About infocus, This is my first phone from infocus. It's really great at this price segment. Camera is not that great but its good.  Display is sharp and crisp. Look and feel is good though.
468	Jack prajapati	Dec 01, 2015	Yes	Go for it.......guys.....	amazing phone..... camera quality is good... no heating issue at all... no hanging issue..... battery backup is......unforgettable........ up 6-7 hours when screen is on..... ty snapdeal for deliver it in 3 n half day....
469	Suresh DV	Dec 01, 2015	Yes	The Cheap & Best for all....	INFOCUS M260 is a budget mobile.,  Its wonderful product in our best budget, We are get with in time.. and prompt support also.
470	Abhijit Kar	Dec 01, 2015	Yes	GOOD PRODUCT	I purchased the product 8 days back. The item was delivered by snapdeal on time. The product is a good one. Anybody can blindly go for it. But ear phone was not provided with the item by the seller.
471	Nithin No love frdz	Nov 30, 2015	Yes	lolove it ....	Its amazing phone    Running is very perfectly No hang  Super gamera quality Its good one  Thanks for snapdeel and VRP pvt.Ltd Good value
472	Satyam from Eluru	Nov 30, 2015	Yes	Worthy for money and  No service centers for Infocus.	Phone is very nice to handle and touch is very soft. Features are excellent and condition of the app arrangements are nice. I am feeling good as well bad by using this. We can not fine out such a phone for four thousand rupees.  What is the problem is there is no service centers in A.P. as well as Telangana for Infocus, do not buy this products because the customer care of Infocus people are very not responding properly and snap deal not give you service and it does not support Infocus customers. Because they got their money and people who bought product has to suffer. If your device is good condition, its okey, otherwise you havehave to cry alone. No body bother you. Its my experience with snap deal and Infocus.
473	ritesh	Nov 30, 2015	Yes	all the best	इन्फ़ॉक्स  अब एक ऐसा नाम बन गया है जो किसी परिचय का मोहताज नहीं, जैसे माधवन का थ्री इडियट ,तनु वेड मनु के बाद कोई जबाब नहीं
474	DADAPEER	Nov 30, 2015	Yes	Dazzling Mobile with full of features @ very affordable price	Thank you Snapdeal for Quick delivery..kodooz... i was surprised with with performance of Infocus 260 @ ded cheap price comparing with other brandz... Pros: +Amazing Performance +Battery Back up +Price +Looks +Inlife UI +Camera  Cons: as per the price point we should say cons, but still - Lack of Accessories in Market ie., Back Pouches/covers... - Little Heat ups for heavy usage  Verdict: Go4Infocus, you will love it 4 sure....
475	sandeepj9211	Nov 30, 2015	Yes	Good but not best	When I play game mobile is head    .and camra is not good. Running   Fast and every thing right .I this smart phone is full screen interface mobile
476	nirmal kumar	Nov 30, 2015	Yes	Best mobile	Good and best mobile in this price. Total paisa wasool. I am happy. This mobile camera is not good working in  night only day light. This display is lowest .tuch is very good. Overall mobile is good .
477	sugu	Nov 30, 2015	Yes	good mobile	Super mobile with best price. And  using with this mobile is very nice good product with cheap price
