Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
690	SKB	Apr 29, 2015	Yes	I would buy this again.	The item was delivered very promptly and I had no problem in setting it up. I had to go to Apple website for instructions to reset the unit. It is working fine and I am very happy with the unit. Thanks
691	Amarjeet the Quality Lover	Apr 28, 2015	Yes	Perfect Product	Yes I got genuine product which I actually expected.The phone is working good. As soon as i got it started, I received update of ios. Apple Id is working properly and I have access to App Store. I have downloaded a number of great apps in this phone since its purchase.
692	drgauravdesai	Apr 28, 2015	Yes	great phone...	I have recently upgraded from i phone 4s to 5s. The phone is absolutely fabulous. With great UI, PIC quality, and music playback. The only observation is that the voice clarity is not sometimes very low and unclear,though with the head phones on it improves.overall a great phone
693	prudhviraj	Apr 28, 2015	Yes	Perfect. It doesn't get any better	I have got the product in good condition with nice packing with fastest delivery. I would recommend to buy mobiles from snapdeal. Thanks to snapdeal.
694	Krispy	Apr 28, 2015	Yes	Top class service	Snapdeal u are perfect than another sites. The product is good and u are also operating your costumers very nice
695	Kashif	Apr 28, 2015	Yes	It's an amazing must buy product !! Apple jus rocks	Great deal by snap deal would simply order once it go out vil be hard to find this variant in future so buy one as quickly as u can !!
696	Imeulove	Apr 28, 2015	Yes	Most awaited at best price	Its my second mobile in snapdeal!! Delivery on tym with perfect packing..!! Sealed box with 1yr apple warranty..!! Perfect service.!!
697	Monu	Apr 28, 2015	Yes	Awesome product	excellent saller    Fast shipping.  genuine product
698	Mick	Apr 28, 2015	Yes	Snapdeal is best	Excellent
699	rimal	Apr 28, 2015	Yes	really superb	Nice phone with excellent delivery
700	BALAJI	Apr 28, 2015	Yes	i-phone review	i love snapdeal,because of the caring about their customers.i really very happy about my i-phone. a very good parcel till my home and to my hand.all my online purchases forever is in snapdeal only.keep it up.
701	tandel	Apr 26, 2015	Yes	Good Phone, but...	I liked my first iphone and it fits very good in the hand. I sort of liked everything about it - sound quality, sleekness, smooth finish, clear sound. I even bought a capdase transparent cover for it and it looks just too good. Since i am already an "apple" user (ipad), I didn't have any issues getting accustomed to it. the first thing that impressed me was how easily I could import my contacts from google.  however, I have noticed some battery issues. it gives me around 9-10 hours!!!. It drains faster with 3G when downloading an app. I have the latest software installed and observing it if the drain is faster....I really hope not.
702	Amey	Apr 26, 2015	Yes	Good	Good
703	Mandeep	Apr 26, 2015	Yes	Excellent device.	Received the product in excellent condition. Performance is too good, better than my previous android phone. Touch screen is so awesome. Ready to flaunt the gold apple iphone among my friends.
704	NiTz	Apr 26, 2015	Yes	Perfect !	flawless product..loved it :)
705	Vijay	Apr 26, 2015	Yes	iPhone 5s	I was a big Nokia fan for a number of years...I didn't even want to graduate to Blackberry... Eventually after the near demise of both these brands... I didn't want to get emotional about any brand at all...   However iPhone5S has brought me back to an emotional attachment situation. Absolutely love this device... it scores on all fronts -  look & feel as well as usability,   Cost-wise, it does hurt a little bit. Why does apple need to act nasty there?
706	Dhana	Apr 26, 2015	Yes	Awesome product	wonderful product, best price
707	PINTU KUMAR	Apr 26, 2015	No	Detailed reviews focused on product quality and performance	This is my first android device and I had a thrill in using this device. Good job in making this masterpiece.  Pros: Touch is great, nice looks, very fast and no lags, headphone provided is great, very nice display, clear and crisp  Cons: Battery backup is poor, speaker not too loud, installed apps are not of great use, quite heavy (personal opinion)  Overall: I am happy with the device and I think it is a great smartphone and people should really buy it rather than buying a high end smartphone like Samsung or some others which offer similar features for high prices. If you are on minimal budget 10k - 15k then go for this. If you are concerned about the brand and status then no one can stop you from opting for other brands.  By PINTU from KATIHAR BIHAR
708	Ramakant	Apr 26, 2015	Yes	Best phone, good deal...	I don't need to say much about Apple products, they are are always best. I got the best deal on SnapDeal for this phone.
709	Firoz	Apr 26, 2015	Yes	No words for iphone 5s	No doubt about the product iphone 5s all time best.
710	Suresh	Apr 26, 2015	Yes	Awsome	Bought an Apple product for the first time.Worth going in for more of Apple products.Was apprehensive initially but those apprehensions never came true.
711	Virender Singh Rao	Apr 25, 2015	Yes	Perfect smartphone	My review of the iPhone 5s versus the Galaxy s4 (in case any of you are upgrading phones and trying to decide). Side note: Like Coke and Pepsi, there will be folks that are biased toward one or the other, but my hope is to point out some key differences should it help others in their overall decision making process.  iPhone 5s -Better native keyboard – more precise and predictive. More natural feel when typing. The auto correct is great on the 5s. -Siri – Smoother and better voice accuracy. More natural and intuitive. I provide commands ("remind me about the 8am dentist appointment on December 31th") and Siri understands. If I issued the same command on the Galaxy S4, the voice recognition would be confused and misinterpret. -The overall Volume of speaker is louder on the 5s than on the Galaxy S4. I can hear the ringer from other rooms. -In my car and using the speakerphone on the 5s, others tell me the sound quality is night and day compared to the Galaxy S4. When I had my S4 (two different ones), they said I sounded garbled or as if I was talking through a tin can. -I have yet to experience an application crash on the 5s -The Camera is quick to snap shots and pictures are sharp -Availability of iMessage and Facetime. Makes communicating with other Apple users simple. I can see when they are typing a reply back to me, and I can even Facetime in the car or from anywhere without having to download an configure a 3rd party app such as Skype, and then hope the person on the other end had done the same (I have family who are not technology savvy, but easily use Facetime). -The iOS7 operating system is overall more refined and user friendly (i.e. – you can hold down and click X to delete an application on the iPhone rather than get confused trying to find the Settings/Application submenus on the Android/S4) -In my area, better overall signal quality / antenna strength. No dropped calls in the same spots I used my S4.  Galaxy S4 -I like having a 'Back' button (bottom left arrow) -The S4 has a larger screen / more real estate -The S4 camera can lag (would display 'Processing' message for 2-3 seconds while images save). Images were often blurry or not as sharp as I had hoped even after adjusting various settings. -I do like having a removable battery and accessories available with the S4 such as a wireless charger. -I don't like having to close various apps at least daily when they lock up/crash (Android Force Close / Process Stopped Unexpectedly errors). This may be more developer related than phone related, however, this does not happen with my iPhone 5s.  Overall impressions: For me personally, the iPhone 5s is the way to go. Although the perfect phone, for me, would include combining the best features from both, Apple is the clear winner with regards to the features and functionality that matter most to me.
712	DKLFC	Apr 25, 2015	Yes	Perfect. It doesn't get any better	I've got exactly what i wanted...IOS is way better than android...battery is quite well when internet is not in use..specially 3G...on wifi it works smoothly...camera...performance...evrythng is mind blowing...jst...on 3G battery drains...or else...awsm phone..! :D
713	mayur	Apr 25, 2015	Yes	It delivers each and every thing with perfection.	It delivers each and every thing with perfection.Blazing fast processor.Well optimized OS.A great looking phone not only looks but also it excels in performance too Apple is a premium brand which provide premium service at common parlance.Our believe that mobile technology of today is very advance is totally a Myth. 1. OS - its about smoothness and user interference and new feature with latest update . This OS totally upgradeable to the best available OS at that point of time. Unlike Andriod which only 6% devices run on latest OS whereas if you want latest Andriod OS buy new phone which is not in case of apple. Even iphone 4(5 year old phone ) run on latest OS . So you can safely assume this also have same life. 2. Self Life - As state 5 years at least. 3. Apps - As stated above believe that mobile technology of today is very advance is incorrect. Each and every application is need to be made on the very phone for which you are developing it for. Otherwise this will leads to drain of battery, Crashes, Usability of OS and even Software erosion.( this is why BBM not work well on andriod ) . Each phone is different so developers need to develop it for each device which is not possible. This is why apple produce now only 2 a year and apps on your devices crashes. 4. Otherwise apps - Movies and Music are available to download for price which are not too high. Downloading them free is actually illegal. 5. LTE Ready. India will have LTE by September 2014. 6. Security - After blackberry this most secured OS . 7. Screen - though 4 inch but you shall never feel it small . 8. Limited Storage - In order to tackle piracy apple cannot give expandable memory. Those who give they don't have that kind of library of music and Movies. 9. Camera - Best of the rest . All picture look exactly real especially the Sky. Forget MP it is all about zooming . We take picture at close of 2Metre max so why you need more than 8 MP ?? if want to zoom buy standalone camera. Front Camera is heaven for Selfie. 10. Otherwise Hardware- 1 GB and Dual core only ?? if you still think that after reading the review - READ IT AGAIN. OS and apps are optimize as per the Hardware and vice versa thus no issue . Those Quad core and Octa Core phones are no match for iphones as former are simply upgraded to to bridge the Gap of app compatibility issue. 11. Metal body 12. Fringerprint scanner - give it a miss it is still at very initial stage.
714	Chakri	Apr 25, 2015	Yes	good one to buy... trusted seller	Every thing goes fine... But felt like it's bit costly.. when compared with other sites... And the packing given from here is awesome
715	mandz	Apr 25, 2015	Yes	Excellent phone Excellent delivery	Awesome phone - no doubt No issues from purchase to delivery. Great
716	bashamohiddin	Apr 25, 2015	Yes	amazing	bestIphone...
717	vikas	Apr 25, 2015	Yes	Perfect. It doesn't get any better	gooooodddddddddddd
718	Atif	Apr 25, 2015	Yes	Amazing Pricing	Thanks for giving the best deal amongst all. The punchline itself says Dil ki Deal thats so right...
719	Mukesh	Apr 25, 2015	Yes	Iphone 5s	the phone delivery was nice and the  phone is also too good njoyin using it
720	Vinod Sharma	Apr 25, 2015	Yes	The best iPhone version from Apple	Except for the battery back-up, this is an ideal phone to buy.
721	Garg	Apr 23, 2015	Yes	Good	Good
722	haffu	Apr 23, 2015	Yes	great deal	good phone and good price
723	vasudaa	Apr 23, 2015	Yes	awesome  product	I will but it again and again
724	Arunendra Sharma	Apr 23, 2015	Yes	Perfect. It doesn't get any better	Product was really good in terms of Quality which i had expected, i will keep shopping and also suggest to other persons to go and take a " Dil Ki Deal " Only on Snapdeal
725	kapu	Apr 23, 2015	Yes	Iphone 5s good one	really nice mobile
726	Rishu	Apr 23, 2015	Yes	Awesome product, quick delivery - thanks	Thnks snapdeal for such a great deal
727	Nits	Apr 23, 2015	Yes	Awesome	This is good product I am satisfied with this all who want to buy buy immediate don't think so much
728	manik	Apr 23, 2015	Yes	good	Very good
729	Life_Rajat	Apr 23, 2015	Yes	Nothing can match iphone 5S....	Such an amazing phone, elegant to hold, perfect screen size and awesome touch. I phone rocks! USP is iphone never hangs, multiple applications, videos, browsing... all work just perfect. At the end... if you dont have an iphone... You dont have an iphone... So true!
730	Sri	Apr 23, 2015	Yes	awesomeness at its peak	Best...!
731	In	Apr 22, 2015	Yes	I would purchase Apple products again.	Apple iPhone 5s is perfect device for me. Easy to carry, touch is perfect, performance is excellent, and of course Apple products are known to last long, provided you are able to protect it from fall or theft. This is my second device, my first device was stolen. Rubber sleeve of charger is not up to the mark and gets easily damaged, also Apple should provide better and soft in-ear headphones.
732	Mani	Apr 22, 2015	Yes	Average	delivery time is good but overall experience is average as i upgraded this phone from 4s but not satisfied as much i expcted
733	Krp	Apr 22, 2015	Yes	excelent	The product delivery was gud and received the genuine product which liked most After i used my iphone there was no issues.
734	kittu	Apr 22, 2015	Yes	PERFECT PRODUCT, QUICK DELIVERY.	SUPERB MOBILE
735	vishwa	Apr 22, 2015	Yes	Happy with deal	Perfect smartphone.
736	ps	Apr 22, 2015	Yes	Nice product received on time!	Delivery by snap-deal: Ontime  Quality of the product: Good  Easy to install/use.  Packaging: Good  Received in good condition.  Reasonable Rate!
737	Kushal	Apr 22, 2015	Yes	Awesome product! Awesome deal!	The product was delivered before time. The packing was perfect, apart from Apple packing, snapdeal had packed adequately to prevent any sort of damage. The product is adequate and to the specified configuration. The best part was that the product wasn't available at Apple Store, yet I was able to procure the desired configuration and at a much cheaper rate. After all the big phones I was looking for something relatively Small yet powerful and that's the product I have received. I have switched from 4 years of android usage to Apple and it seems like it is here to stay.
738	Alok Kedia	Apr 22, 2015	Yes	IPhone is an Iphone	Best Phones I ever got to use and too at a great deal
739	G S S N SRINIVAS	Apr 22, 2015	Yes	APPLE IPHONE 5S	ITS GOOD
740	RAVI YADAV	Apr 22, 2015	Yes	Perfect. It doesn't get any better	Awesome   !!!
741	SAM	Apr 21, 2015	Yes	Apple iPhone 5S 16 GB	Apple was my dream phone, i brought this for myself,snapdeal offer was good so i brought this for myself.
742	N S ARAVIND	Apr 21, 2015	Yes	Perfect. It doesn't get any better	Best phone in 4" screen category.
743	Rahul	Apr 21, 2015	Yes	AWESOME EXPERIENCE WITH SNAPDEAL	I felt delighted when received the product... timely receiving, no complications... and guess what!!!! I got the best deal... Thanks Snapdeal...
744	Raghav	Apr 21, 2015	Yes	Nice phone	its a nice phone...
745	Dromeska	Apr 21, 2015	Yes	Good phone but have some issues	It is a good phone, but has lagging problem and sometimes get overheated easily. Otherwise it is a very good phone
746	Anshul	Apr 21, 2015	Yes	a good deal ever	A phone with greater look and a better performance...
747	Shardul	Apr 21, 2015	Yes	Must buy	Used lot of smartphones.....this phone has stopped me from buying another....
748	Tapan Dutta	Apr 21, 2015	Yes	Perfect. It doesn't get any better	very nice phone,,,,thank you snapdeal.................
749	Shah Nawaaz Ali	Apr 21, 2015	Yes	Perfect. It doesn't get any better	great
750	dhananjay	Apr 21, 2015	Yes	9ccccc service	9ccccc phone.phone . sorting very well .....working 9ccccc.9ccccc . enjoying the features a great difference in 16 nd 32 gb
751	mee	Apr 20, 2015	Yes	the best	you can never go wrong with this phone
752	Heena Mahajan	Apr 20, 2015	Yes	Perfect. It doesn't get any better	The item was good, and the  accessories were original. Snap deal is good place to buy apple products in India
753	ayushi	Apr 20, 2015	Yes	i would recommend this product to all.	I dont recommend any other phone after iphone 5s. Its more than complete. Also because of snapdeal i found it on best price. Thanku snapdeal, you help me in getting my dream phone at best price at my door step.
754	Rahul	Apr 20, 2015	No	My dad smartphone	he is a great fan of apple iphones and always telling about the plus point point f the phone
755	arthi	Apr 20, 2015	Yes	best product with best in class service	After exhausting research, review, many many suggestions and with lots and lots of confusions, I finally ordered my iphone 5s 16gb gold with snapdeal. As the name suggests (snapdeal), its the spot on and reasonable deal with best in class service, when compared with other online dealers, who fakes their offers, with an asterix (condition applies), but snapdeal doesnt in this way. So, the day of truth came and I was still in a dilemma about the product genuity and the way it will be delivered (broken box),even after ordering, but everything vanished just in a sparkle, when snapdeal delivered me the genuine product with a best in class offer and a fully sealed and protected box. Snapdeal customer care executive are well trained with good mannerism, unlike other dealers(both online and shop keepers).  Even Though, Im not a perfect critic to write about apple products. But still, i truly wanted to explain my experience with this classy phone, that is user friendly, compact, good battery, breathtaking camera and ofcourse, not to forget about the sound quality. what about the panel?, i would say a "WOW", hardest ever panel after nokia ,in its earliest period, not to compare thou. Worth for money, with no regrets!!! finally, i found what i want. As they say, if u dont have an iphone, you dont have an iphone ;) Just go for it with no second thought!!!
756	Sunny	Apr 20, 2015	Yes	No one is able to compete wih apple	Best product apple name is enough
757	ab	Apr 20, 2015	Yes	Apple 5s	Awesome device :-)
758	mohammed Faizal	Apr 20, 2015	Yes	Perfect. It doesn't get any better	It was perfect... they delivered much in advance than the mentioned date. it was for a gift and was on time....  Really felt great cos of the price....
759	Pranj	Apr 20, 2015	Yes	Awsome phone	Worth buy... A perfect phone with awsome features and good design..also in love with the color spacegrey
760	Prem	Apr 20, 2015	Yes	I phone 5 s 16 GB	VERY GOOD
761	Mohit	Apr 18, 2015	Yes	Another amazing product from Apple	I was about to buy iphone 6 but then I searched a little and came to know that iphone 6 is not really a big upgrade to iphone 5s. If you wish to buy iphone 6 better wait for the next variant.  This 32 gig variant is available at a stealing price on SD.  I feel it's better to go for 32 gig iphone 5s instead of iphone 6.
762	Hardeep	Apr 18, 2015	Yes	Amazing experience	Product is in fine condition and original
763	Prabhav	Apr 18, 2015	Yes	Ultimate service & product	Brand new iphone5s  @ best price. Received 2days before estimated delivery date...... 3cheers for snapdeal price, quality & delivery.
764	TENZIN SANGPO	Apr 18, 2015	Yes	Perfect. It doesn't get any better	Delivered as promised! Best online website to buy an apple product!
765	deep	Apr 18, 2015	Yes	Fully satisfied	I can say i was a little afraid initially to spend this much online but when i got the phone i am completely satisfied with it overall.I would recommend snapdeal.com to everyone.thanks.
766	Gaurav	Apr 18, 2015	Yes	Awesome	The product was in good condition nd awesome phone yr snapdeal is best app for online shopping of any product nd specially its dill ki deal  my phone touch is good nd speakers are also good nd camera is awesome nd all accessories are great ye 
767	suhail umar	Apr 18, 2015	Yes	Perfect. It doesn't get any better	If you want a phone which is fast, hassle free don't look anywhere else but I-Phone.
768	Rahul	Apr 18, 2015	Yes	Only smartphone I will ever use.	I have been using iPhone since last three years. And will be using only iPhone for at least next for years if not more. Since this is the best smartphone in world. Used android also but that was simply worthless and c**p. This is best for people who want best.
769	Kishore L	Apr 18, 2015	Yes	iphone an icon on the market	suits to the best requirement. I would have not asked better than this.  Cheers Apple  About delivery : Gojavas you earned MY credit. delivered in two days unlike your bad reviews on google. Do well.
770	Narasimhulu	Apr 18, 2015	Yes	Best phones in the world	Good phone.
771	Guest	Apr 17, 2015	Yes	Best smartphone at the best price	Oredered at 11 am got the delivery from snapdeal at 6 pm, same day.  Iphone 5s is the best phone by apple till now. With the excellent touch, one of the best designs, superast processor witH no lags.  Most stylish  and original headohones available in the market, with great sound quality.  I think it is the best smartphone and one should really experience the apple touch, the apple processor, ios, itunes, apple sound quality.  One of the major reasons to buy- neither it slows down nor it hangs.  If you really want a fast processor go for it. Have beeb using iohone 4 since 3 years and it still works like new.
772	ANKIT	Apr 17, 2015	Yes	Perfect. It doesn't get any better	Happy to shop with SNAPDEAL. ITS REALLY A DEAL WITH GOOD PRICE, GOOD SERVICE AND GOOD COMMUNICATION.  ########## Means Deal Dilse  #############
773	Arunachal	Apr 17, 2015	Yes	Snapdeal is the best	its the best. Apple iPhone 5S 16 GB (Space Grey) by Apple is the best. SNAPDEAL is the bestest.
774	anku	Apr 17, 2015	Yes	apple is great	Apple iphones r best then any other smartphone in the world
775	Guest	Apr 17, 2015	Yes	first 64bit mobile iphone	overall good hardware package(slim, weightless) battery might be issue for power users. excellent biometric security usage. slow motion camera is good with pic quality during day time is far better than low light performance.8.2os update runs fine.need to proper handle the backside &side;(scrath prone)motion processor is ok with its use as its first generation.
776	anil	Apr 17, 2015	Yes	excellant service	We got delivery well in time and will further go for similar order in future
777	hrishi.	Apr 17, 2015	Yes	i want to buy this product thousands of	its very light weighi compare to iphone 4s i really love it. and easy to control.
778	Arun	Apr 17, 2015	Yes	Perfect. It doesn't get any better	Much better than other E Commerce sites as the cost of a product remain same till the final purchase is don. Promo cost is same to the final cost of product. On other sites the price shown would increase at the time of purchase.
779	Baljinder singh	Apr 17, 2015	Yes	Amazing product	Working well
780	KLPS	Apr 17, 2015	Yes	very nice phone by apple	good delivery by snapdeal. and phone is very nice.
781	azhar	Apr 15, 2015	Yes	Excellent condition	In excellent condition with 100% percent satisfaction
782	JJ	Apr 15, 2015	Yes	Good Product	The phone is pretty good. The only problem I faced was late delivery.
783	raj	Apr 15, 2015	No	awesome Product	Touch is great, nice looks, very fast and no lags, headphone provided is great, very nice display, clear and crisp  Cons: Battery backup is poor, speaker not too loud, installed apps are not of great use, quite heavy (personal opinion)  Overall: I am happy with the device and I think it is a great smartphone and people should really buy it rather than buying a high end smartphone like Samsung or some others which offer similar features for high prices. If you are on minimal budget 10k - 15k then go for this. If you are concerned about the brand and status then no one can stop you from opting for other brands.
784	Manjur	Apr 15, 2015	Yes	I recommend from own experience	My experience is good with snapdeal. Can rely since after sales service is good. I believe snapdeal has ownership on their services.
785	SHRI	Apr 15, 2015	Yes	BEAUTIFUL PHONE	Amazing touch...gr8 looks and gr8 camera..
786	Debraj	Apr 15, 2015	Yes	Good price,Good Product,perfect delivery	Perfect buying experience. Good product.
787	kartik	Apr 15, 2015	Yes	Awesome product by apple	This iPhone has all kind of feature.this is the best phone by Apple. 5 star for Snapdeal for super fast delivery.
788	Dinesh	Apr 15, 2015	Yes	Feeling Excited....	Got in comparative good price... its been 3 weeks using i phone 5S Gold 16 GB ...looking forward .....
789	rajnishmohite	Apr 15, 2015	Yes	he bebe	very cool
790	Babu	Apr 15, 2015	Yes	I am impressed with the service	I found the product great and the service provided by snapdeal is satisfactory.
791	Sandy	Apr 14, 2015	Yes	iphone5s gold nice phone	Superve phone superve price..nice looking its best i like it...woow..thanks snap deal
792	Santanu	Apr 14, 2015	Yes	Amazing Snapdeal service for an amazing	IPhones are selling at amazing prices in Snapdeal. I got mine amazingly fast by next day. Iphone 5s is a great piece of art and technology. It's probably better than the 6 variants. Overall great experience.
793	Guna	Apr 14, 2015	Yes	Awesome phone	It is genuine and apple warranty also available.
794	yugandhara	Apr 14, 2015	Yes	good product	Good product .
795	abhinav ronit kachchhap	Apr 14, 2015	Yes	Perfect. It doesn't get any better	Good service Snapdeal. The phone is awesome. Snapdeal delivered genuine product before the est.delivery time....
796	ash	Apr 14, 2015	Yes	Awesome phone	Awesome phone
797	ADB	Apr 14, 2015	Yes	good product	no problem with the phone but the delivery time is long..
798	Tania	Apr 14, 2015	Yes	I phone 5s	Excellent price and quick delivery
799	prajat	Apr 14, 2015	Yes	exeLent device excellent site to buy	Best in class and perfect site to buy with on time delivery and excellent packaging and effectively priced compared to others
800	Navi	Apr 14, 2015	Yes	must have it. Worth for price	Superb mobile
801	KAUSHIK CHAKRABORTY	Apr 12, 2015	Yes	Perfect. It doesn't get any better	Great Phone, Thanks SD for giving such a good discount. The delivery was on time and in good health....Thanks Again...iphone Rocks !!
802	farraz saeed	Apr 12, 2015	Yes	perfect phone	i m lovoing it,superb phone.... light weighted,awsm camera quality and is available cheapest on Snapdeal :)
803	Anchit singla	Apr 12, 2015	Yes	Great	Great deal to capture. Awesome price
804	Jeetu jain	Apr 12, 2015	Yes	Good	I m happy
805	ok	Apr 12, 2015	Yes	perfect	Looks gr8
806	Hemant Yadav	Apr 12, 2015	Yes	Awesome Phone	Awesome phone in this price range.
807	Pri	Apr 12, 2015	Yes	Amazing product	iPhone is the worth it's name.
808	Imran Rather	Apr 12, 2015	Yes	Perfect. It doesn't get any better	very good product. i am very much satisfied with the product till date  5 stars
809	Mathews	Apr 12, 2015	Yes	Good	Good
810	Juned	Apr 12, 2015	Yes	Great Product! amazing price	Great product?Amazing deal from snapdeal.
811	Bhupatbhai	Apr 08, 2015	Yes	Excellent	It is easy to use but price is little high
812	Omkar Joshi	Apr 08, 2015	Yes	Good Phone	Good Phone.
813	Sachin Gupta	Apr 08, 2015	Yes	very reliable product...	100% Genuine product...  even i also got 6300 SD reward point
814	Akash mak	Apr 08, 2015	Yes	Awesome product....	I ws concerned whether to buy a costly product from snapdeal or not. Bt i got a vry good product.... And it is a genuine product. I checked first in apple self service about my phone warranty.. It displayed iPhone is not activated... After activating my phone again I checked and my warranty started from the time my phone was activated.. M happy to get iPhone in my hands.. Go for it.. The only fault i found is my phone is getting too hot while i charge or use 3g network and my phone buttons are loose. If snapdeal can help me for it.
815	Bhavik	Apr 08, 2015	Yes	nyc	byc
816	Vijaya	Apr 08, 2015	Yes	Awesome phone	This product doesn't need any introduction. Apple the brand says it all.
817	punita yadav	Apr 08, 2015	Yes	That's Good Stuff	nice one.....
818	Viral Garasiya	Apr 08, 2015	Yes	awsm	i will buy again and again its a superb product i like thw os and mobile specification
819	ismailkolar	Apr 08, 2015	Yes	good service	gaurantee product
820	Apple Iphone	Apr 08, 2015	Yes	Excellent!!	Clean and good prodcut
821	ss	Apr 07, 2015	Yes	Best of all Iphones	Awesome phone... Loving it!!!
822	K.Goutham Choudary	Apr 07, 2015	Yes	Perfect. It doesn't get any better	This phone doesn't need a review....
823	mahaveer	Apr 07, 2015	Yes	Apple iPhone 5S 16 GB (Space Grey) App	good
824	jim	Apr 07, 2015	No	good	Yesterday I took this from from a Realince Digital...No Price Different I believe throughout India price is the same for I phone 6 thats how Apple is..  Pros Awesome UI, Amazing Body, Camera is excellent during Day n Night, Front camera clarity is also very good. Batterylife - Amazing..When its Apple forget about phone getting hang. All I can say it was very good move from Android to IOS.  Cons---No way nothing...  Please go ahead and buy this phone guys its awesome... BOTTOM LINE Yes, I would recommend this to a friend
825	Irfan Shaikh	Apr 07, 2015	Yes	Perfect. It doesn't get any better	Phone received in Perfect condition. iPhone 5S best phone i've ever used. Though its just a myth that iphone never malfunctions..reality is it does some time. But overall it is better as compared to its competitors.
826	Sanjaykumar	Apr 07, 2015	Yes	NICE ONE	ALL WAS GOOD
827	Balu	Apr 07, 2015	Yes	Good stuff	Good phone with best futures I liked it
828	Guest	Apr 07, 2015	Yes	Awesome device	It is my first iOS iPhone.it is brilliant.i can't tell that what I feel when I got it.iphone camera clarity is awesome.touch and its shape is brilliant.i wanted to buy this iPhone.because I am iPhone lover.at the end I can say that I am very happy to buy it.
829	sanjay	Apr 07, 2015	Yes	Good Delivery...	I support snapdeal,bcz it is chipper than other online shoping websites. Thanks snapdeal.
830	Satnam singh	Apr 07, 2015	Yes	Good apple my phone	Yes my apple phone good looking good performance my phone
831	Varun	Apr 04, 2015	Yes	Amaizing product	I m satisfied with your product and also from your service . You delivered the product befor its asstimated date and tracking order option is best facility to knw about my order's status
832	Venugopal	Apr 04, 2015	Yes	Perfect. It doesn't get any better	Its one of the best buying experience I have ever had .My I phone 5s is working just fine ....Snapdeal gives you the best product for the most affordable price .   I was initially reluctant in spending 40 k for Iphone through snapdeal , but Big thanks to Kunal Bahl and Rohit Bansal who made an effort to personally reply to my query over purchasing.  Snapdeal is the best option than anyother online shopping website. So if you are planning to buy high end phones like Apple than just go ahead . Why to get your phones from retailers for higher rates when you get exactly the same thing for reasonable rates in Snapdeal .
833	Guest	Apr 04, 2015	Yes	Apple iPhone 5s	Perfect
834	Rajan	Apr 04, 2015	Yes	iphone 5 gold review	Its good to buy it on snapdeal. Amazing experience to have it. Product delivery time it is alsi less.
835	Sandeep	Apr 04, 2015	Yes	very good	very good
836	Rahul	Apr 04, 2015	Yes	Genuine Product Best Price	I was a snapdeal victim of a high value product so always beware of Snapdeal products, they mostly send used or open displayed product, though iPhone was brand new and factory sealed I'm happy. Apart needs to improve customer service.
837	Abhi	Apr 04, 2015	Yes	Perfectly	Waoooooo
838	Sunny	Apr 04, 2015	Yes	Good product	As usual ...Apple product..very user friendly..feels good.
839	ANANDBABU	Apr 04, 2015	Yes	Perfect. It doesn't get any better	Product was simply awesome
840	Dr Heena	Apr 04, 2015	Yes	I5s Apple	it was delivered on time and was in good quality.one suggestion it should be shipped more cautiously
841	I love it	Apr 02, 2015	Yes	Owning an Appple phone is a pride.	Great phone. Feeling nice since the time I have purchased this.
842	Dhrumil	Apr 02, 2015	Yes	Nice	Perfect
843	Puneet	Apr 02, 2015	Yes	Wow what a phone...	This phone is really good and easy to use. I have used many handsets in past however someone suggested me of apple so I chose i phone 5s. I explored the market and many online wesite for this phone however found snapdeal the best. Iam using the phone and its a genuine handset delivered to me by snapdeal...
844	PC	Apr 02, 2015	Yes	Apple 5S is a good buy	Good product
845	Jitu	Apr 02, 2015	Yes	V good	Nice
846	suresh	Apr 02, 2015	Yes	Excellent	product is very good, only problem is battery becomes dry fast.
847	Giri	Apr 02, 2015	Yes	Awesome phone... Thanks to snapdeal	Good
848	YASH	Apr 02, 2015	Yes	awesome phone	light weight and slim design which attracts anyone easily
849	Mad keeper	Apr 02, 2015	Yes	Awesome ...!!!	Yeah all knon Apple and there is nothing to say but the one make me able to buy is snapdeal. Because of very good discount I'm really able to buy my iPhone 5s and I'm lovin it.... Really. Must have phone and again thanks snapdeal for the huge discount.
850	Dineshkumar	Apr 02, 2015	Yes	That's Good Stuff	Packing/Delivery is Good and Product is Geniune.
851	SS	Mar 30, 2015	Yes	Took a LOT OF TIME	The product was good and came in good condition. however, it was delayed by atleast 3 to 4 days wrt what was promised while ordering, though we were kept informed every day that the same is getting delayed. The cost deferential was also, not great.
852	Syed	Mar 30, 2015	Yes	Excellent product	Excellent product and great service by snapdeal
853	Rohin	Mar 30, 2015	Yes	Snapeal rate was more cheaper then markt	Perfect decission of buying my iphone 5s from snapdeal ... M happy with my deal
854	Henry Raj	Mar 30, 2015	Yes	I phone 5s	Perfect delivery and awesome price for the best product.
855	venkatesh	Mar 30, 2015	Yes	best product and service	i ordered many products from snapdeal and must say these people are very reliable and trustworthy and apple product its awesome !!!
856	deepak	Mar 30, 2015	Yes	good	nice phone
857	sunil kumar	Mar 30, 2015	Yes	very good.	very good looking attractive phone.
858	haji	Mar 30, 2015	Yes	product is good	the product is really so good i like it
859	Anu	Mar 30, 2015	Yes	Good	Good
860	jaipal	Mar 30, 2015	Yes	so nice phone	Hi everyone its so nice phone on snapdeal
