Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
67	Guest	Feb 15, 2016	Yes	I m not posting about phn i m posting about snapdeal check once	I ordered iphone 6 and i got mi phone i was totally shocked they replaced my phone and given me iphone6 back shocked n nice shoppinf experience
68	Ragz	Feb 15, 2016	Yes	nyc packed and prompt delivery by snapdeal	great phone by apple no need to explain.everyone knows..overall satisfied by product and delivery
69	Guest	Feb 15, 2016	Yes	iphone vs iphone	Is great phone experience is so great 👌
70	Guest	Feb 15, 2016	Yes	delivery was on time	Product was in gud condition
71	Guest	Jan 28, 2016	Yes	beast deal of iPhone	Thus us the best deal available . 100% satisfied
72	Chandan Pandey	Jan 28, 2016	Yes	Always the first choice	Good to buy iphone 6.
73	Guest	Jan 28, 2016	Yes	good service	Good packaging Good product
74	vikas	Jan 28, 2016	Yes	perfect n m fully satisfied with it.	Good product n m satisfied .
75	Denis	Jan 28, 2016	Yes	Excellent service	As expected from SNAPDEAL,  service was prompt, the pricing was wonderful.
76	Deepak	Jan 28, 2016	Yes	About product	Genuine product. Fast delivery.thanx snapdeal
77	Ronu	Jan 28, 2016	Yes	Iphone 6 really good Awesome like it	Good quality Like it
78	striker	Jan 28, 2016	Yes	Great Product,  the best phone in the market	Thank you Snap deal for giving this price and delivering it ON TIME....
79	Thanks Snapdeal	Jan 28, 2016	Yes	Well Done Snapdeal Guys	Great experience, I trust this brand..
80	Guest	Jan 28, 2016	Yes	Thanking a lott snapdeal 😊	the best deal till date...dil ki deal...apna Snapdeal 👌
81	Manish	Jan 13, 2016	Yes	Gr8 phone with gr8 service by Snapdeal	Thanks to Snapdeal for delivering the phone in 5 days against forcasted 8-12 days. I got it checked by an apple guy here in Jamshedpur to find if its genuine product and yes its 100% genuine. I m using this phone for the first time. The look is good and it will not be right to give feedback now as I have not been able to see all the features. But will update my experience soon.
82	Kunal	Jan 13, 2016	Yes	Delay on delivery	Product is fantastic, there is no doubt on that... I was promised by snapdeal customer care that the product will be delivered by Monday but it got delivered on Tuesday
83	nikhil	Jan 13, 2016	Yes	original product apple i phone 6	awesome product at best price . thank you snapdeal.
84	goody2u_pranky	Jan 13, 2016	Yes	Very good product	Good product with a very good price
85	Guest	Jan 13, 2016	Yes	iPhone 6 64 GB Gold	Very satisfied with the offer and for those wondering yes the iPhone is genuine Indian spec with a full warranty. Got it from here for a great price.
86	Sudharshan	Jan 13, 2016	Yes	really superb product	i recommend this product i didn't get any problems with this product
87	Amy	Jan 13, 2016	Yes	nice👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻	fast delevery love it
88	Aarti	Jan 13, 2016	Yes	IPhone received on time	Thanks. I hope the product is genuine.
