Review No.	Reviewer Name	Date	Verified Buyer	Title	Review
401	Murali	Nov 28, 2015	Yes	Quick delivery	Got the product. Using it a week. Good budget phone. Good sound quality,  good camera, average touch response   Got it before expected deadline.
402	Saud	Nov 28, 2015	Yes	Good In This Price	Very good product in this price range, also no one provide 5 inches display in this price range, display is not HD quality but good
403	dinesh	Nov 28, 2015	Yes	pls launch UMI ROME	Pls launch UMI ROME. 3 GB RAM 5 inch ANMOLED DISPLAY . 16 GB ROM. AT JUST RS - usd 99.amazing quality . we hope heavy sell this product good price..
404	mama	Nov 28, 2015	Yes	acharyaswarup	this one is simple the best android device phone this price..so i think almost best one of...th rane of phones.
405	raman	Nov 28, 2015	Yes	Micromax Canvas Spark 2 4 GB Black	product works as mentioned, good deal for the price....  ordered for my parents to use.  There is no backlight for back and other buttons in the bottom.
406	Noor	Nov 28, 2015	Yes	Dil ki best deal	Screen size and picture quality is amazing battery backup is good speed of net is best in this price tag mobile is value for money
407	Deep	Nov 28, 2015	Yes	Very good mobile in this price	5 inch screen , slim etc very good features in this price .I recommend this always.so veery good Snapdeal and micromax toooo........................
408	GAURAV	Nov 28, 2015	Yes	MR GAURAV KUMAR	Best phone in its class and snapdeal make more attractive with special discounted price and fast delivery and attractive packing...
409	Ishan	Nov 28, 2015	Yes	Awesome phone....	This phone is exactly what am looking for. The phone is good in battery backup is also good and it comes with android lollipop which makes the phone look more smart than the other phones in this range. I thank Snapdeal for faster delivery and hope in future it will be nice from shopping with Snapdeal.
410	Vinay	Nov 28, 2015	Yes	Awesome product	I like these product very much. These product is reliable. Better in performance and working. All features are working good
411	Trisha	Nov 28, 2015	Yes	Micromax Canvas Spark 2 4 GB Black	the best phone in low price , awesome india ka phone  Micromax Canvas Spark smartphone was launched in April 2015. The phone comes with a 4.70-inch touchsceen display with a resolution of 540 pixels by 960 pixels at a PPI of 234 pixels per inch.   The Micromax Canvas Spark is powered by 1.3GHz quad-core MediaTek MT6582M processor and it comes with 1GB of RAM. The phone packs 8GB of internal storage that can be expanded up to 32GB via a microSD card. As far as the cameras are concerned, the Micromax Canvas Spark packs a 8-megapixel primary camera on the rear and a 2-megapixel front shooter for selfies.   The Micromax Canvas Spark runs Android 5.0 and is powered by a 2000mAh non removable battery.   The Micromax Canvas Spark is a dual SIM (GSM and GSM) smartphone that accepts two Micro-SIM. Connectivity options include Wi-Fi, GPS, Bluetooth, FM. Sensors on the phone include Proximity sensor, Ambient light sensor, Accelerometer.
412	rajeshpatnaik	Nov 28, 2015	Yes	Good phone for average users	Overall looks and performance is good for this phone at this price... you will get only 900mb internal memory... After installing basic apps the remaining momery goes down to 400mb... this phone is best for lite users.  Install facebook lite for its low space consumption.
413	Sandy	Nov 28, 2015	Yes	Nice product from Micromax	Low cast. Super features. I think micromax only did this. May be snapdeal aslo good at delivery. Super deal. But, please remove the ambassador of SD.
414	Kumar	Nov 28, 2015	Yes	Good mobile	Good 5inch mobile with nice price everything is good we can effort for this mobile compared to other brands
415	ronny	Nov 28, 2015	Yes	value for money	Best possible android phone in this price range.Works effectively and does not hang...Also looks much pricier than it is..
416	manoj	Nov 28, 2015	Yes	good products same to dispaly	Good to dilever prodcat in place  in sort time  good by rat  good  to retarn police.  I reyaly injoing  to shop to  snapdeal
417	shahjahan	Nov 28, 2015	Yes	so good at its price	It is a good smartphone at its price. I bought this phone 3 times for my family. Good smartphone. It comes with letest android Lollipop version 5.1 but its phone memory is low.
418	jagan	Nov 28, 2015	Yes	spark for alls life	Micromax is better to all  This product is easy to use and many more new features.Economically good This product is also best compitable for other products
419	Armin	Nov 28, 2015	Yes	Good product according to money	Very happy with this product.and its price is very resonable....................................    .....
420	nikki	Nov 28, 2015	Yes	good product	good, simple phone with android,  brought for one of my friend he likes this very much, delivery was speedy too
421	aashu	Nov 27, 2015	Yes	good phone at low price.	I purchased this phone approx 1 month ago form snapdeal. Nd its been an awesome experience with this phone. Included with good features and so easy to use. M happy with it.
422	Jo's abode	Nov 27, 2015	Yes	Proud of a 'made in India' mobile with so many features at a budget price	I felt so proud to see the 'Made In India' sticker on the mobile cover. It is user friendly and has all that an average Indian needs at an affordable price. Really a thrilling experience and accolades to Micromax for this achievement.
423	jayesh	Nov 27, 2015	Yes	Awesome Product	I have been recently purchased a excellent mobile phone which is bought in very low price only on snapdeal so thanks a lot.
424	Kumaresan	Nov 27, 2015	Yes	Good phone for the price	This phone is worth for money phone. performance and display is good. If you want to buy phone around 4000, it is the good choice
425	kuldeep	Nov 27, 2015	Yes	micromax canvas spark smart pnone	very good smart phone lower price and nice working os is very good smothy work i so i request to all coustomer pls use this smart phone
426	Annu	Nov 27, 2015	Yes	Give the best service.	For the time snapdeal..                          Thankfull to all time members...  To given good choice on ur site... AND SIMPLE way to buy the product of any category. Felling glad after shopping on snapdeal..   Thanks snapdeal...  For give me my dil ki deal only on snapdeal..
427	sree	Nov 27, 2015	Yes	value for money	Battery discharge more during net usage.speedy delivery.thanks to snap deal.great experience. Perfect piece
428	subash	Nov 27, 2015	Yes	micromax canvas spark 2 4 gb black	micromax canvas spark 2 4gb back very smart look beautiful mobile mera like most mobile mera like most mobile
429	Mushtaq	Nov 27, 2015	Yes	very nice product	Very nice product thanks snapdeal 1 Camra  5 star 2 display  5 star  3 battery  4  star.                                                          4 packing  5 star.
430	arunav.das07	Nov 27, 2015	Yes	Awesome product.	Must buy... Cheap price but excellent features..You can't get  any Android phone with these features in so little price.
431	gitu	Nov 26, 2015	Yes	nic phone I like it	I want to this phone is best phone forever and this Micromax phone is range low  smartphone. And this phone intrnal is 4gb and ram 1 gb .
432	vishu	Nov 26, 2015	Yes	micromax canvas spark	This phon is give us many features in lowest prize. It is very well handsat device and I like this phone.
433	V	Nov 26, 2015	Yes	Nagaraju  v	Best phone for low price                                                                                                             Ok
434	Balu	Nov 26, 2015	Yes	Good phone	So far so nice. I call it as a buget phone with lot of specs. It would be best if the phone would be backedup with 2200 mah
435	Rk	Nov 26, 2015	Yes	Good Display	4000!!! dont expect too much ... its worth..., all the features are upto the price., no disappointment .,
436	Naman	Nov 26, 2015	Yes	Good mobile phone	Micromax canvas spark2 is a very good mobile phone in this range of 4000rs only.. Its feature also good and mobil phone is free of hanging problem... All experiences with Mobil phone is good
437	Ratinath Tripathi	Nov 26, 2015	Yes	Micromax Canvas Spark 2 4 GB Black	very good procuts thank you very much to snapdeal for fast, smooth, user friendly service. i  recommed to my all friend to shopping with you.
438	sonu kumar gupta	Nov 26, 2015	Yes	this was a low price and facilities are awsome on only on snapdeal this phone	this was a low price and facilities are awsome on only on snapdeal this phone are good work are any apps.games.and much more
439	ramswapna	Nov 26, 2015	Yes	nice mobile at lowest price	recently i bought this product for my darling baby.. she feelt very happy with this product nice cameras both front ad back love u SNAPDEAL
440	ABHIJIT	Nov 26, 2015	Yes	good services from snapdeal ..	I purchase 3 pieces of canvas spark 2 from snapdeal ... and this site very good ..secure shopping site ...good delivery and services... and all of product are excellent quality.. I recommended to buy this product ...
441	Akki	Nov 25, 2015	Yes	Good product	Good product  having good specification at that price range. Its have lollipop os..battery  backup also good.. Overall good product from micromax. Excellent delivery from snapdeal.
442	pinu	Nov 25, 2015	Yes	exclusive mobile from the best snapdeal	The best product, no complain, recommended to others
443	Ani	Nov 25, 2015	Yes	Nice one	Good .product. I really impressed the with features with affordable price
444	swapnil	Nov 25, 2015	Yes	good	packaging is good and it was in very good condition, i loved the phone.
445	Rohan	Nov 25, 2015	Yes	good	This is the best phone..................
446	mss	Nov 25, 2015	Yes	about dealer	very nice...but u should quick in ur deliveries
447	Sonai	Nov 25, 2015	Yes	Perfect	Best Phone at this proce range and cannot get better keep it up micromax
448	mirza	Nov 25, 2015	Yes	perfect	I rekemend  this product. it has best features. camera quality is best.
449	Raj	Nov 25, 2015	Yes	Snapdeal  is Awesome	Very fast delivery. And my micromax canvas spark was delivered to me in a very good condition. It is very good mobile at this cheap price. I have buy 2 mobiles from Snapdeal and really their service are very good.
450	canvas spark 2	Nov 25, 2015	Yes	S.r sahu	it is slim and more feature with 5 inch display.
451	vijay	Nov 24, 2015	Yes	Micromax Canvas Spark 2 4 GB Black	good service, in time delivery as per commitment given while bookng.
452	pon	Nov 24, 2015	Yes	micromax canvas spark 2 4gb black	very nice and quality product. reasonable rate
453	Durgesh	Nov 24, 2015	Yes	good	Looking good nd working better than other phones
454	Amju	Nov 24, 2015	Yes	Micromax	Your products is much better then the other
455	Gathra	Nov 24, 2015	Yes	very nice	slim and looking so cute ..its mobile no heating
456	superb	Nov 24, 2015	Yes	good product and timely delivery	budget product in mobile , good working,
457	Tapas	Nov 24, 2015	Yes	Karmakar	Very good product with reasonable price.
458	Asfak Ali	Nov 24, 2015	Yes	Micromax Canvas Spark 2 4 GB Black	Best phone in this price...product service is good...working performance in good ...just fabulous product...
459	naresh	Nov 24, 2015	Yes	Prfct	Good.respons.receved.from.snapdel.very.good.deviry.service
460	Nipun	Nov 24, 2015	Yes	review	By the way it is perfect and affordable BT the hanging problem is very much
461	sanjog	Nov 24, 2015	Yes	A perfect deal	Happy with this product as well as snapdeal services
462	Prakash	Nov 24, 2015	Yes	Awsome	Good Quality...and Good Service  at Product delivery.
463	amy	Nov 24, 2015	Yes	fone	Nice fone slim fone cheap and best easy to use.. light weight.. good looking
464	Nani	Nov 24, 2015	Yes	Micromax mobile	I bought a micromax mibie throw snapdeal .snapdeal delivery is good.
465	Bapun	Nov 24, 2015	Yes	Srikanta Roul	Best phone in budget on specification from other mobile
466	Pawan	Nov 24, 2015	Yes	Nice Product	I am happy with this product,quality is good.Nice product packaging & timely shipment.
467	ischauhan007	Nov 24, 2015	Yes	phone review	Good phone. Value for money Average camera Good looks
468	Bala	Nov 24, 2015	Yes	awesome mobile	Awesome mobile super price in bidget mobile .super mobile features all is good
469	shakeb Hashmi	Nov 24, 2015	Yes	Micromax canvas spark2	Micromax canvas spark2 is fantastic mobile in this rate and snapdeel  delevery is very fast to other and her packaging quality is fantastic for safety product I very impress snapdeel thanks.
470	Mani	Nov 24, 2015	Yes	Great & Easy Deal, Love my first online shopping	It was my first online mobile purchase experience, its fun to buy mobile on Snapdeal. I was surprise when my door bell rings very next day of booking .. love it . thanks Sanpdeal :)
471	SANDEEP YADAV	Nov 23, 2015	Yes	GOOD PRODUCT	I am LITTLE satisfied with the phone. But one thing is that, the name of product is micromax canvas sparks 2 4 GB black, But it doesnot have good internal storege. As i thought that the mobile would have 4 GB internal but it shows only 900 MB.
472	siddokhe	Nov 23, 2015	Yes	good products	This is mobile very nice..and is function is style fiction....vidio is very good clarity that so nice... I like
473	prasanth	Nov 23, 2015	Yes	GOOD	THIS IS REALY GOOD PRODUCT............................................................................................................................
474	Khushal	Nov 23, 2015	Yes	Recomended Mobile	Ultimate product to have. Surely recomend this to many of my family member...
475	vikky	Nov 23, 2015	Yes	feature loaded smartphone	Their is no any phone like this in this budget.
476	SANDEEP	Nov 23, 2015	Yes	GOOD	VERY GOOD PRODUCT ITS GOOD PRICE.& BEST SERIVES
477	DV	Nov 23, 2015	Yes	Great Deal...	As it was a gift i got the product next day itself....Value for money & Quick Delivery..Great Job SnapDeal...
478	Subhash	Nov 23, 2015	Yes	Perfect Product	It helps to increase my trust on micromax as well as snapdeal. A very good product in look as well as performance.
479	Suraj Kumar thakur	Nov 23, 2015	Yes	Product reviews	Awesome mobile...good quality camera ...good screen touch ...awesome looking mobile...
480	pinku	Nov 23, 2015	Yes	Sparkis display	All the features in this mobiles quite gud as compare to other.But I have one complain about this product that processing time too long.thatthe only one default in this mobile that if u want to click any application in this mobile that taking few minutes to open it.
481	Nandi	Nov 23, 2015	Yes	Awesome Phone at this price	i happy with this phone its just awesome, and camera are also decent. And snapdeal delivery system is no doubt great i got my phone within 3days of order. Thanks snapdeal
482	abhi	Nov 23, 2015	Yes	canvas sparks 2	Best mobile in worth price. I gifted this mobile to my friend and he like this. Thanx snapdeal
483	Narinder Khajuria	Nov 23, 2015	Yes	Canvas Spark :  Genious product	Micromax Canvas Spark 2 4 GB Black..... An excellent product with reasonable rate.  You can not find it anywhere in market or other sites.
484	yesu	Nov 23, 2015	Yes	services	Very nice product and very fast service.
485	aashu bishnoi	Nov 23, 2015	Yes	good phone  in cheap rates	As I say good phone in cheap rate . I purchase 5 piece for employees ....good ..
486	kapil	Nov 23, 2015	Yes	micromaxx	Its perfect very good quailty in which and many more in this mobile funcation very good working
487	aman mangla	Nov 23, 2015	Yes	good mobile	Good mobile purchase from snap deal it is new and fresh condition
488	subhankar	Nov 23, 2015	Yes	Good phone	Its a budget oriented phone at this price.and very good phone.
489	dev	Nov 23, 2015	Yes	Very good product	number one online application in India and very good product
490	.Rajadurai	Nov 23, 2015	Yes	super	Low cast but best quality .very thanks. To snapdeal and micro msx
491	Rock	Nov 23, 2015	Yes	Micromax Canvas Spark 2	It is a nice product. Delivered at time..
492	Lucky	Nov 23, 2015	Yes	Superb	i really happy and satisfied from this product n delivery of product is so fast.Service is perfect.
493	Vicky urla raipur	Nov 23, 2015	Yes	Good phone at this price range	the phone was delivered by snapdeal in 3 days. As i opened box i got 100 percent genuine product by snapdeal. The phone is really cool. Camera, processor, build quality,gaming experience all are perfect. Battery backup is also too good. I would genuinely recommend this phone to u guys. Thanks snapdeal.
494	Kanhaiya	Nov 23, 2015	Yes	very Good offer not fulfilled by Airtel	It is a very chip n best product by micromax. But in a phone memory free only 600 mb and Airtel data not meet by Airtel airtel cheet with us. But good phone i have purchase 5 pcs for our worker via Snapdeal and only on Snapdeal.
495	islam	Nov 23, 2015	Yes	superb	Best product in low rate comparison to other company
496	Vml Dabral	Nov 23, 2015	Yes	snapdeal dil ki deal	Perfect shopping experience in my life Good product with best quality Really snapdeal is Dil Ki Deal
497	Abhi	Nov 23, 2015	Yes	Canvas spark 2	Good phone in this price... No hanging- No heating...
498	Sheep deal	Nov 23, 2015	Yes	Low and no cost	Best price.Best phone.speed delivery.I am fully satisfaction
499	RAJAN	Nov 23, 2015	Yes	Micromax canvas spark 2	It is very good mobile in this cost. Nice and thanks
500	aslomlaskar17	Nov 23, 2015	Yes	very nice good and success mobile micromax sperk 2 4gb	Low price but it is verry good quality mobile and its camera and picture qualiti very good.slim stylish I satisfy use this mobile I m happy to use this mobile.low price good mobile canvassperk 2 is nicee mobile . It is very very goood
501	Sanjay pandav	Nov 22, 2015	Yes	Perfect Dil ki Deal for everyone	The perfect product for the customer who wants 5 inch screen, fast processor, latest android operating system. Smooth to work. Great Finish at the back. The perfect DIL KI DEAL.  I would suggest every customer to go get DIL KI DEAL from SNAPDEAL.  Last but not least, the delivery , quality of products from Snapdeal. Great.. Simply Great.....  Go for it I would suggest it ahead of all online sites.
502	rehan khan	Nov 22, 2015	Yes	I luv it snapdeal	Worlds best online shopping site I purchased 8 nos spark 2 I luv it
503	Arul Shanmugam	Nov 22, 2015	Yes	Perfect	Excellent service .got it in time in spite heavy odds due to the weather.  Worth the money.
504	pankaj	Nov 22, 2015	Yes	Best phone spark 2	Price and specifications good camera is good  quad core processor
505	Yogesh	Nov 22, 2015	Yes	Purchase of micromax canvas spark 2 from snap deal	I found Service of snapdeal is very fast.product I received is safely packed.overall I am fully satisfied with snapdeals product and service.
506	Meigg	Nov 22, 2015	Yes	New order	Really cool phone, what more could I ask.
507	veeruei131	Nov 22, 2015	Yes	Excellent phone	No doubt good device under this price thanks to micromax
508	anil kumar	Nov 22, 2015	Yes	very good phone	Very good phone very nice minim amount micromax phone spark 2
509	sam	Nov 22, 2015	Yes	Awesome	This product is very nice  good display nice battery standby and fast delivery by snapdeal
510	blast	Nov 22, 2015	Yes	very good ph	Nice working acooording to ranga performance very good a all pH sittil working nice
511	ubaid	Nov 21, 2015	Yes	very nice	I feel good when I take this phone on my hand because its have excellent features.  Thanking you snapdeal
512	raj	Nov 21, 2015	Yes	spark 2	awesome product at reasonable price. Fast delivery
513	Sanjeev Kumar	Nov 21, 2015	Yes	Silam  stylesh Phone	I like reare camera 5 mpx  click nice pic
514	viji	Nov 21, 2015	Yes	I should appreciate the service of snapdeal...	The service done by snapdeal is as usual on time. I have purchased many things on snapdeal. I love to do shoping in snapdeal.  Regarding the product micromax canvas 2. Looking good. Big display, nice camera. But, the memory is not 4Gp as mentioned. Not even able to download 2 r 3 aps also.  Internal memory is lower than 500mb for our use. Otherwise it works good. I would say that, OK  at this price.  But, I still eager to do more purchase as Snapdeal gives good service as well as better offers than the market.
515	lucky	Nov 21, 2015	Yes	yahoo	All tginh is good, its nice that you feel me a better shopping experience.
516	ramantripathi.rt	Nov 21, 2015	Yes	Canvas spark 2	I have using this phone last few days bought from snapdeal. First the delivery was excellent and phone is giving very good response great processor,super fast and affordable price from Snapdeal.I am impressd from snapdeal.I buy more product from Snapdeal and i am satisfied.Find your dil ki deal in affordable price only on snapdeal.Save more shop more.
517	Jana	Nov 21, 2015	Yes	Micromax Gold offer	Good budjet mobile perform Good delivery Good alwayes Good
518	anni	Nov 21, 2015	Yes	micromax superb	Micromax. Super yar and All function and camera super. Like super se upper... ....
519	senthil	Nov 21, 2015	Yes	sharpdeal	This products very easy purchase good conditions
520	kumarbharadwaj	Nov 21, 2015	Yes	Good	Nice a beer good product. No defects thank you snap deal
521	M.SAKTHIVEL., ADVOCATE	Nov 21, 2015	Yes	He Was Cheated., Because internal memory he was mentioned in 4GB., But 2GB only are in mobile	He Was Cheated., Because internal memory mentioned in 4GB., But 2GB only are in mobile
522	AMAN PANDEY	Nov 21, 2015	Yes	AMAN PANDEY	i purchase this phone it is very good and its sound quality is very good and this mobile is better than any one phone it is budget phone and its camera quality is awesome this mobile is supported all over video hd video,pc video,full hd,ultra hd and other videi i also like this phone and i bought two phones micromax canvas spark 2 i like so much
523	Ram	Nov 21, 2015	Yes	Spark	This is a awesome phone for the price... very happy
524	Chhannu Yadav	Nov 21, 2015	Yes	This product is very nice	nice phone for middle cls customer.I am very happy purchase this product
525	manivel	Nov 21, 2015	Yes	micromax canvas spark	Mobile looks Good. Low price big screen.
526	Nitu	Nov 21, 2015	Yes	Best phone	at this prize, great phone this is. Thanks snapdeal for getting this  mobile
527	Naseer	Nov 21, 2015	Yes	Good feature in this phone	Last week I purchase micromex canvas spark 2 model no q 334 android phone though snapdeal. The phone is very good looking touch very good no hanging problem no heat  but camera is average memory very low amazing in this price I am very happy .thanksgiving to s d for good service
528	Guru	Nov 21, 2015	Yes	This is my first android device and I had a thrill in using this device. Good job in making this mas	This is my first android device and I had a thrill in using this device. Good job in making this mas...
529	ANUJ kumar sah	Nov 21, 2015	Yes	Spark2	Spark 2 is the best mobile in thish price ,I am full satisfied thish product
530	subrata	Nov 21, 2015	Yes	Awsome phone in this Price	Good and perfect phone for this price.  thanks micromax for giving MOVE TO SD CARD option which is best for me
531	paresh	Nov 20, 2015	Yes	nice	Execlent product.sarvis is good..i am alweys shoppig  with snapdel.
532	ricky	Nov 20, 2015	Yes	fabulous deal	Mssttt jhakass deal as I brought micromax canvas spark 2 .......is very nice ...snapdeal deliver it in just 1 day.....and the mobile is working gud....love u snapdeal.....snapdeal is the best shopping app....luv u snapdeal. Again love u
533	Love	Nov 20, 2015	Yes	Good	This product are osm and lowest price phone and the is a best phone a brand micromx
534	Meghna	Nov 20, 2015	Yes	This phone is very very gooddddd.	Awsome phone this mobile camera rezult is very very good
535	Barun	Nov 20, 2015	Yes	Product is OK but module change	Next time by product pls any customers not change product and module no and product buy with same products delivered.
536	Abhishek kumar (Abhi)	Nov 20, 2015	Yes	Micromax Canvas spark 2	yupp... i am very happy with the phone i bought from snapdeal. Snapdeal has provided me with phone in less price and the product is working good. the product holds all the accessories with warranty card, purchase slip, etc. i am very happy with the product and too happy with Snapdeal to shop with. i love this online shop. it better than any other. There is a trust of mine on Snapdeal. THANK YOU SNAPDEAL !!
537	venkat	Nov 20, 2015	Yes	Low cost Best futures	Compare to another this range phones this is the best one.big screen and best performance.
538	Gaja	Nov 20, 2015	Yes	Micromax	No any reviews but micromax canvas spark 2 4gb is very most popular and best price included a brand company product so this is a good quality goods so i am advise to my friends bought it
539	Shahnawaz	Nov 20, 2015	Yes	Dil ki baa5	I like the product pakaging and fery fast processing And qutely dipatched the product So thanxx Dil se
540	HARSH	Nov 20, 2015	Yes	BEST	IT SUCH A GREAT PHONE....THIS PHON HAVE GREAT LOLIPOPANDROID VERSION
541	Meet Gosrani	Nov 19, 2015	Yes	Good phone	Best camera quality and best phone on dat range good display
542	Shadab khan	Nov 19, 2015	Yes	Good looking.	This is phone is slim and touch is smooth. Best phone in the segment. Nice camera and gaming experience. I am loving it....
543	raj	Nov 19, 2015	Yes	nice phone.	Simply the best. Low price but ram is low.
544	Bijay kumar  shau	Nov 19, 2015	Yes	Micromax  spark 2 mobile phone	This is a good price for your micromax  spark 2 mobile phone  very nice to see you
545	Rk	Nov 19, 2015	Yes	Micromax Canvas Spark 2 4 GB Black	It is a good product and also good delivery by snapdeal. Camra is also worth in price. Really Good.
546	Rajat Agarwal	Nov 19, 2015	Yes	Canvas spark 2	An excellent phone at the price point. Easy to use and handle. Perfect screen size. very responsive. Its jst like the best friend, always there wen i need it.
547	Ashu khan	Nov 19, 2015	Yes	Suparb	Suparb phone when I recived.. And its owsem
548	Arun kumar singh	Nov 19, 2015	Yes	Fightre phone	average prise and big screen . Full hd display. Slim and small wate.
549	ammu	Nov 19, 2015	Yes	low price	This mobile is simply super....  low cost nd perfect for use  with lolipop android os......
550	Vishnu bhardwaj	Nov 19, 2015	Yes	Mobile	Good 4 GB ROM space low phone 1.8 ROM space
551	pratham	Nov 19, 2015	Yes	good	Micromax Canvas Moblie is in good condition & it is sill pack in courier sevice which is dspatch in our address
552	subha	Nov 19, 2015	Yes	subhajit	Varry nice product .value for many.nice battery backup.
553	anup	Nov 19, 2015	Yes	Memory issuer	Phone memory is really less, cause of this phone is getting slow day by day.  I have 16GB memory but few software automatically need phone memory. Over all good but improvement required
554	Sunny	Nov 19, 2015	Yes	Awsome	Good phone in less price. Camera is good, light weight over all nice phone
555	raj	Nov 19, 2015	Yes	micro	This product is good but this product assoseries  is not available in your company so this is bad
556	shaheed	Nov 19, 2015	Yes	shaheed jahagirdar	Superb Quality sanpdeal and mobile as well.. excellent service i liked it...
557	Sonu	Nov 19, 2015	Yes	Good	Very good condition and the other hand set up the good phone
558	Gauri	Nov 19, 2015	Yes	Micromax Canvas Spark 2	Best delievery and information of snapdeal   Thanks for snapdeal
559	apnrajiv3	Nov 19, 2015	Yes	Micromax canvas spark 2 4 GP Black	Large size of mobile phone, screen size is large and supper, handling very nice. Rear camera is perfect and cleared. Battery backup good.
560	Ghamanda Singh	Nov 19, 2015	Yes	i am very happy to use micromax canvas mobile	there is no equation for quality, working battery backup & i suggest all my friends.
561	Rishabh	Nov 19, 2015	Yes	Good	Good features at price very good but delivery is. Slow
562	Jayapala	Nov 19, 2015	Yes	Perfect	Amazing batery pick up shouting photo clarity good small budget high features spacility display veri good browser fast like
563	sparky	Nov 19, 2015	Yes	perfect phone	Perfect phone on this rang and I hope this phone  chose many customers
564	swamiyogi1982	Nov 19, 2015	Yes	mobile	this is a good phone n very nice looking
565	satya	Nov 19, 2015	Yes	snapdeal is right India ka 3g phone	Thank you snapdeal for good quality product and high function phone in under budget  Canvas spark 2 is very nice phone. I recommended for every one.
566	good	Nov 19, 2015	Yes	good  phone	very  good  product   u must take if budget is low and want smart  phone
567	Sagar	Nov 19, 2015	Yes	Nice phone this price renge	Good phone, battrery good backup, nice camera, network fast
568	elarcom	Nov 19, 2015	Yes	Good mobile, good performance	It is a good mobile. The performance is good. The design is also good, it's slim. From my side, the negative of this mobile is the only 4GB of Internal Storage. If it is at least 8gb, it will be a very good mobile.
569	shariq khan	Nov 19, 2015	Yes	micrimax spark 2	good mobile phone ips display hd 5 inch 4gb intarnl
570	satya	Nov 19, 2015	Yes	very good	micromax spark 2 is a fine phone in this price
571	Vids	Nov 18, 2015	Yes	Micromax Canvas Spark 2 - review	Cool phone at this price with decent features. Awesome delivery by Snapdeal, you guys delivered before the estimated date :)
572	awesom	Nov 18, 2015	Yes	very nice	Good very nice delvry.. and intime. Feeling happy. Best service from snap deal
573	rk	Nov 18, 2015	Yes	Good website for shooping	I just buy many items and i will satisfy by the service of snapdeal they give good product and best service
574	Ganesh	Nov 18, 2015	Yes	Perfect product	Very  very good  service sanpdeals  I invent purchase from snapdeals
575	mohammed allaiddin	Nov 18, 2015	Yes	This phone is nice and not hanging	canvas spark2 phone is nice camera is nice and its good quality first 3G phone
576	sean	Nov 18, 2015	Yes	Nice product	Value for money 5" screen is very good and 5 MP REAR Camera and 2 MP front Camera good combination
577	shiva	Nov 18, 2015	Yes	Nice mobile	Thanks to snap deal for the good and best products are giving me. I am happy  to wish you for your best service, I hope you will carry the same.
578	Vimal	Nov 18, 2015	Yes	Phone is good	Phone Performance is good   Camera is average but good according to it's price  Touch Buttons is average
579	prosun	Nov 18, 2015	Yes	thank u snapdeal	i am happy that this phone in my hand only 2 days.....thank u snapdeal... micromax spark 2 awesome phone.
580	khatri164.jk	Nov 18, 2015	Yes	Micromax spark.2	This mobile internal memory is Not 4gb Only 1.45memory in this mobile and hang problem in this mobile screen large and camera is very good
581	chandan	Nov 17, 2015	Yes	micromax canvas spark 2 4 gb black	it is a amazing smart phone that i had purchased from snapdeal. snapdeal gives a perfect quality service and i am very satisfied with the products delivered to me. thank you snapdeal for giving me dil ke deal.
582	Saurav	Nov 17, 2015	Yes	Best Phone in this price.....	Pros: Good Display Sound Battery Camera in Daylight Cons: Phone memory is only 950MB Zoom of camera is worst
583	ritwik	Nov 17, 2015	Yes	A good phone  phone indeed. Worth of buying!	Cheap but satisfactory performance, android 5 . dependable battery. 768MB RAM. What more for 4000 !! Thanks micromax and Snapdeal . FAst delivery .
584	shivam	Nov 17, 2015	Yes	GOOD MOBILE	BAST PRICE PHONE........................................................
585	Nice	Nov 17, 2015	Yes	Good phone	Good phone for this price but options are different compared to other mobile
586	pradip	Nov 17, 2015	Yes	so good	super phone,good quality but low prise,pic quality good or sound is to good,thanks snapdil or micromax
587	Excellent	Nov 17, 2015	Yes	Prasanth	Good Product with great features.  I recommend this product
588	Deepak	Nov 17, 2015	Yes	Iwould like to write  regarding my new hone micromax  canvas  spark	Micromax  canvas spark phone  like full  fill  my  daily  routine  workLike  my  social  networking my  work  load for example I am engineer and working in  steel  industry so  lots of time  I spend  in dusty and  heat area  so  I prefer budget as  well  as  smart  phone which  full fill  my  time with  lot  of  spark and  micromax canvas spark adding  special  spark in my  daily  industrial  work i am  enjoying game, battery support  exllecellent,  shopping site  m wallet  site  on line  searching  everything  support  which  I want,  camera  quality of exllecellent no heating  during  my  continue  wor,  suitable  with  industrial  etmospher And  finally  warm  welcome with  digital  sparkin my  life Regards  DEEPAK
589	i am	Nov 17, 2015	Yes	superb	Canvas spark 2 mobile nice to use and its so handy and i loved so much dont worry simply close ur eyes and buy
590	ratan	Nov 17, 2015	Yes	thanx	Thanx I am happy.this is best mobile .pic is good .bettry good.I love micromax mobile
591	hasan	Nov 17, 2015	Yes	Nice	Low price. Smart phone its so good  Awesome mobile . Battery back up is good
592	Murali G	Nov 17, 2015	Yes	Micromax Canvas Spark 2 4 GB Black	It is perfect what i have desired... Thank You Snap Deal
593	sonu	Nov 17, 2015	Yes	Yogesh garg	Awesome product superb quality fast delivery satisfaction guaranteed
594	Shibsankar	Nov 17, 2015	Yes	Micromax Canvas Spark	Micromax Canvas Spark is very nice phone in  Rs-4000   This Phone is Good  note Very Good  Nice Style i  like it......
595	Ujjwal	Nov 17, 2015	Yes	Value for money phone	Used this phone for a week now.. Its up to the expectation.. Awsm phone or i can say best phone in this segment... Good camera... Good battery backup.. Good display... Go for it buyers
